epoch,Lambda,Gamma,cover,learning_rate,quantiles,tree_height,feature_ratio,sample_ratio,time,confusion,acc,pre,spe,f1
25,1,10,0,0.3,13,3,0.25,0.25,18.68330145,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,10,0,0.1,13,3,0.25,0.25,21.69058037,"[[53  3]
 [13 21]]",0.822222222,0.875,0.946428571,0.724137931
25,1,10,0,0.1,13,6,0.25,0.25,20.41830993,"[[51  5]
 [13 21]]",0.8,0.807692308,0.910714286,0.7
25,1,10,0,0.3,5,6,0.25,0.25,19.63775826,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,10,1,0.1,5,3,0.25,0.25,17.95572042,"[[49  7]
 [11 23]]",0.8,0.766666667,0.875,0.71875
25,1,10,0,0.3,13,6,0.25,0.25,20.09849334,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,10,1,0.1,5,6,0.25,0.25,18.95214915,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,10,1,0.3,5,3,0.25,0.25,17.4979825,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,10,1,0.3,5,6,0.25,0.25,17.69686842,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,10,1,0.1,13,3,0.25,0.25,21.82750392,"[[49  7]
 [12 22]]",0.788888889,0.75862069,0.875,0.698412698
25,1,10,1,0.1,13,6,0.25,0.25,21.61262798,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,10,1,0.3,13,3,0.25,0.25,19.5528059,"[[51  5]
 [14 20]]",0.788888889,0.8,0.910714286,0.677966102
25,1,10,1,0.3,13,6,0.25,0.25,19.9006052,"[[51  5]
 [14 20]]",0.788888889,0.8,0.910714286,0.677966102
25,1,10,3,0.1,5,3,0.25,0.25,18.85520363,"[[49  7]
 [14 20]]",0.766666667,0.740740741,0.875,0.655737705
25,1,10,3,0.3,5,6,0.25,0.25,17.05323672,"[[49  7]
 [11 23]]",0.8,0.766666667,0.875,0.71875
25,1,10,3,0.1,5,6,0.25,0.25,19.01011777,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,10,3,0.3,5,3,0.25,0.25,20.11148572,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,10,3,0.1,13,6,0.25,0.25,21.5426662,"[[49  7]
 [13 21]]",0.777777778,0.75,0.875,0.677419355
25,1,10,3,0.3,13,3,0.25,0.25,20.39132643,"[[50  6]
 [14 20]]",0.777777778,0.769230769,0.892857143,0.666666667
25,1,10,3,0.1,13,3,0.25,0.25,22.7949748,"[[53  3]
 [13 21]]",0.822222222,0.875,0.946428571,0.724137931
25,1,10,3,0.3,13,6,0.25,0.25,20.11748266,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,10,5,0.1,5,3,0.25,0.25,19.34392357,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,10,5,0.1,5,6,0.25,0.25,20.74312496,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,10,5,0.3,5,3,0.25,0.25,18.01268697,"[[51  5]
 [14 20]]",0.788888889,0.8,0.910714286,0.677966102
25,1,10,5,0.1,13,6,0.25,0.25,21.71656656,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,10,5,0.1,13,3,0.25,0.25,23.1257596,"[[48  8]
 [12 22]]",0.777777778,0.733333333,0.857142857,0.6875
25,1,10,5,0.3,5,6,0.25,0.25,18.33849955,"[[51  5]
 [13 21]]",0.8,0.807692308,0.910714286,0.7
25,1,10,5,0.3,13,3,0.25,0.25,20.26839709,"[[49  7]
 [13 21]]",0.777777778,0.75,0.875,0.677419355
25,1,10,5,0.3,13,6,0.25,0.25,19.48184609,"[[48  8]
 [11 23]]",0.788888889,0.741935484,0.857142857,0.707692308
50,0,0,0,0.3,5,3,0.25,0.25,63.07288933,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,0,0.1,5,3,0.25,0.25,71.51105762,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
50,0,0,0,0.3,5,6,0.25,0.25,69.71308613,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,0,0.3,13,3,0.25,0.25,68.33787513,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,1,0.3,5,6,0.25,0.25,59.9816587,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,1,0.3,5,3,0.25,0.25,62.41029119,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,0,0.3,13,6,0.25,0.25,69.92696714,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,0,0.1,13,3,0.25,0.25,87.38996816,"[[51  5]
 [12 22]]",0.811111111,0.814814815,0.910714286,0.721311475
50,0,0,1,0.1,13,3,0.25,0.25,85.38911414,"[[50  6]
 [12 22]]",0.8,0.785714286,0.892857143,0.709677419
50,0,0,3,0.1,5,3,0.25,0.25,69.1304214,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,3,0.3,5,3,0.25,0.25,65.11472154,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,1,0.3,13,3,0.25,0.25,80.80473685,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,1,0.3,13,6,0.25,0.25,84.04188442,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,3,0.3,5,6,0.25,0.25,70.30874515,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,1,0.1,5,6,0.25,0.25,149.9391558,"[[52  4]
 [15 19]]",0.788888889,0.826086957,0.928571429,0.666666667
50,0,0,3,0.1,13,3,0.25,0.25,84.57158089,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,3,0.3,13,3,0.25,0.25,86.53445649,"[[49  7]
 [12 22]]",0.788888889,0.75862069,0.875,0.698412698
50,0,0,3,0.1,5,6,0.25,0.25,110.8465383,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,1,0.1,13,6,0.25,0.25,172.5432153,"[[51  5]
 [14 20]]",0.788888889,0.8,0.910714286,0.677966102
50,0,0,0,0.1,5,6,0.25,0.25,187.3397431,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,0,0,5,0.1,5,3,0.25,0.25,73.9286747,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,3,0.1,13,6,0.25,0.25,144.903039,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,0,0.1,13,6,0.25,0.25,225.6358194,"[[51  5]
 [15 19]]",0.777777778,0.791666667,0.910714286,0.655172414
50,0,0,5,0.3,5,3,0.25,0.25,71.9807899,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,0,0,5,0.1,13,3,0.25,0.25,86.8303175,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,5,0.1,5,6,0.25,0.25,99.11925125,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,5,0.3,5,6,0.25,0.25,89.07100487,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,0,0.1,5,3,0.25,0.25,78.80388117,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,0,0,5,0.3,13,3,0.25,0.25,86.88525605,"[[50  6]
 [12 22]]",0.8,0.785714286,0.892857143,0.709677419
50,0,0,3,0.3,13,6,0.25,0.25,128.7702742,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,5,0.1,13,6,0.25,0.25,122.1930408,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,0,5,0.3,13,6,0.25,0.25,114.3425357,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,0,0.3,5,3,0.25,0.25,74.65225935,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,0,0.3,5,6,0.25,0.25,71.41111636,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,0,0.3,13,3,0.25,0.25,70.71051717,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,0,0.1,5,6,0.25,0.25,128.3804991,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,0,1,0,0.1,13,3,0.25,0.25,100.5924096,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,0,0.3,13,6,0.25,0.25,77.32672834,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.1,5,3,0.25,0.25,86.2676096,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.3,5,3,0.25,0.25,80.40196657,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.1,13,3,0.25,0.25,104.5591609,"[[51  5]
 [12 22]]",0.811111111,0.814814815,0.910714286,0.721311475
50,0,1,0,0.1,13,6,0.25,0.25,161.6414578,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.1,5,6,0.25,0.25,124.6066613,"[[52  4]
 [15 19]]",0.788888889,0.826086957,0.928571429,0.666666667
50,0,1,3,0.1,5,3,0.25,0.25,87.36600542,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.3,13,3,0.25,0.25,99.99675059,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.3,5,6,0.25,0.25,112.9863114,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.3,13,6,0.25,0.25,111.0564189,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,3,0.1,13,3,0.25,0.25,107.2855759,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,3,0.3,5,3,0.25,0.25,90.69107699,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,1,0.1,13,6,0.25,0.25,158.2683864,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,3,0.1,5,6,0.25,0.25,117.9874499,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,0,1,3,0.1,13,6,0.25,0.25,141.9687178,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,3,0.3,5,6,0.25,0.25,117.2149174,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,5,0.1,5,3,0.25,0.25,91.92437196,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,0,1,3,0.3,13,3,0.25,0.25,105.8813798,"[[51  5]
 [13 21]]",0.8,0.807692308,0.910714286,0.7
50,0,1,5,0.1,13,3,0.25,0.25,102.9770422,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,5,0.3,5,3,0.25,0.25,89.57771397,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,5,0.1,5,6,0.25,0.25,107.6213839,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.1,5,3,0.25,0.25,77.69151855,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,0,1,3,0.3,13,6,0.25,0.25,137.7271481,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,5,0.3,13,3,0.25,0.25,104.2003412,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,5,0.3,5,6,0.25,0.25,108.3899436,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.1,5,6,0.25,0.25,77.15082979,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,1,5,0.1,13,6,0.25,0.25,137.4313157,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.3,5,3,0.25,0.25,75.53175545,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
50,0,1,5,0.3,13,6,0.25,0.25,129.9995732,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.1,13,3,0.25,0.25,87.15110421,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.1,13,6,0.25,0.25,85.73491454,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,0,5,0,0.3,5,6,0.25,0.25,78.51804733,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.3,13,6,0.25,0.25,77.64054847,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,0,0.3,13,3,0.25,0.25,86.82129264,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.1,5,3,0.25,0.25,81.05559349,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,0,5,1,0.1,5,6,0.25,0.25,79.55547714,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.3,5,3,0.25,0.25,80.37398338,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.1,13,3,0.25,0.25,89.75561357,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.1,13,6,0.25,0.25,92.602983,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.3,5,6,0.25,0.25,85.59399462,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.3,13,3,0.25,0.25,85.06130004,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
50,0,5,3,0.1,5,6,0.25,0.25,82.26889873,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,0,5,3,0.1,5,3,0.25,0.25,83.89297009,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,1,0.3,13,6,0.25,0.25,92.32214427,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,3,0.1,13,3,0.25,0.25,87.48191571,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,3,0.1,13,6,0.25,0.25,88.77017736,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,3,0.3,5,3,0.25,0.25,80.92469192,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,3,0.3,5,6,0.25,0.25,86.20264554,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,0,5,3,0.3,13,3,0.25,0.25,86.92123628,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,5,0.1,5,3,0.25,0.25,86.6863699,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,3,0.3,13,6,0.25,0.25,88.35441542,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,5,0.1,5,6,0.25,0.25,89.04102063,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,5,0.1,13,3,0.25,0.25,96.50674701,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,5,0.1,13,6,0.25,0.25,90.30430031,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
50,0,5,5,0.3,5,3,0.25,0.25,84.99034095,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,0,5,5,0.3,5,6,0.25,0.25,88.17651844,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,5,0.3,13,3,0.25,0.25,91.91237688,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,0,0.1,5,6,0.25,0.25,81.41740632,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,0,0.1,5,3,0.25,0.25,82.23192048,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,5,5,0.3,13,6,0.25,0.25,87.43594193,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,0,0.1,13,3,0.25,0.25,87.37998557,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,0,10,0,0.1,13,6,0.25,0.25,84.75648785,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,0,0.3,5,6,0.25,0.25,80.7637732,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,0,0.3,5,3,0.25,0.25,83.40825844,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,0,0.3,13,3,0.25,0.25,87.87270308,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.1,5,3,0.25,0.25,82.83558631,"[[52  4]
 [12 22]]",0.822222222,0.846153846,0.928571429,0.733333333
50,0,10,1,0.1,5,6,0.25,0.25,84.38469934,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,0,10,0,0.3,13,6,0.25,0.25,87.84971619,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.1,13,3,0.25,0.25,88.68923569,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.1,13,6,0.25,0.25,87.63184023,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.3,5,3,0.25,0.25,78.23522067,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.3,5,6,0.25,0.25,79.69438601,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.3,13,3,0.25,0.25,81.60529113,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,1,0.3,13,6,0.25,0.25,83.70907497,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,0,10,3,0.1,5,3,0.25,0.25,81.75819063,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,3,0.1,5,6,0.25,0.25,83.3512795,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,3,0.1,13,3,0.25,0.25,88.18151522,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,3,0.1,13,6,0.25,0.25,89.47377491,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,3,0.3,5,3,0.25,0.25,80.9746418,"[[52  4]
 [12 22]]",0.822222222,0.846153846,0.928571429,0.733333333
50,0,10,3,0.3,5,6,0.25,0.25,83.46921158,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,0,10,3,0.3,13,3,0.25,0.25,87.60484362,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,3,0.3,13,6,0.25,0.25,85.66095781,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.1,5,6,0.25,0.25,82.64268303,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.1,5,3,0.25,0.25,85.84185123,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.1,13,3,0.25,0.25,86.41252637,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.1,13,6,0.25,0.25,85.0333159,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.3,5,3,0.25,0.25,82.49976659,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,0,10,5,0.3,5,6,0.25,0.25,80.89468694,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.3,13,3,0.25,0.25,85.14425135,"[[56  0]
 [34  0]]",0.622222222,,1,
50,0,10,5,0.3,13,6,0.25,0.25,86.95221758,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,0,0.1,5,3,0.25,0.25,119.4905875,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,0,0.3,5,3,0.25,0.25,119.828397,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,0,0.1,13,3,0.25,0.25,133.83038,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,0,1,0.1,5,3,0.25,0.25,113.8887944,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,0,0.3,13,3,0.25,0.25,133.3526535,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,1,0.1,13,3,0.25,0.25,129.6387801,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,1,0.3,5,3,0.25,0.25,116.8530998,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,0,0.1,5,6,0.25,0.25,188.9238365,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
50,1,0,0,0.3,5,6,0.25,0.25,184.3434591,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,1,0.1,5,6,0.25,0.25,171.7016966,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,1,0,0,0.1,13,6,0.25,0.25,217.5054731,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,0,0.3,13,6,0.25,0.25,218.7327697,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.1,5,3,0.25,0.25,118.9409034,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,1,0.1,13,6,0.25,0.25,203.2376409,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,1,0.3,13,3,0.25,0.25,142.2925336,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,1,0.3,5,6,0.25,0.25,178.8916059,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.1,5,6,0.25,0.25,149.6053462,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.1,13,3,0.25,0.25,140.6015029,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.3,5,3,0.25,0.25,123.5622568,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
50,1,0,3,0.3,5,6,0.25,0.25,146.6550353,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.3,13,3,0.25,0.25,144.3843369,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,0,1,0.3,13,6,0.25,0.25,219.5962768,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,0,5,0.1,5,3,0.25,0.25,119.2247407,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.1,13,6,0.25,0.25,181.4631305,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.1,13,3,0.25,0.25,137.8170958,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.1,5,6,0.25,0.25,143.1320536,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,3,0.3,13,6,0.25,0.25,178.5038021,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.3,5,3,0.25,0.25,129.7976882,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.3,5,6,0.25,0.25,144.7781105,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.1,13,6,0.25,0.25,172.3883042,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.3,13,3,0.25,0.25,140.4855697,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,0,5,0.3,13,6,0.25,0.25,163.9711223,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,1,1,0,0.1,5,3,0.25,0.25,133.5135593,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,0,0.3,5,3,0.25,0.25,133.8033946,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,0,0.1,5,6,0.25,0.25,151.8690522,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,1,0,0.1,13,3,0.25,0.25,149.0906672,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,1,0,0.1,13,6,0.25,0.25,177.3734477,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,0,0.3,5,6,0.25,0.25,149.0226822,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,0,0.3,13,3,0.25,0.25,151.1384709,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,1,0.1,5,3,0.25,0.25,139.5481062,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,0,0.3,13,6,0.25,0.25,173.9014363,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,1,0.1,5,6,0.25,0.25,153.7659645,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,1,0.1,13,3,0.25,0.25,154.2816691,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,1,0.3,5,3,0.25,0.25,139.7200072,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
50,1,1,1,0.1,13,6,0.25,0.25,177.6223066,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,1,0.3,5,6,0.25,0.25,157.8106494,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,3,0.1,5,3,0.25,0.25,135.6843164,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,1,1,0.3,13,3,0.25,0.25,153.6430354,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,1,0.3,13,6,0.25,0.25,177.3484652,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
50,1,1,3,0.1,5,6,0.25,0.25,156.5683608,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,3,0.1,13,3,0.25,0.25,154.5015438,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,3,0.3,5,3,0.25,0.25,142.7472727,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,3,0.3,5,6,0.25,0.25,154.4795575,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,3,0.1,13,6,0.25,0.25,181.3121963,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.1,5,3,0.25,0.25,142.8821971,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,1,1,3,0.3,13,3,0.25,0.25,160.4119642,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.1,5,6,0.25,0.25,150.1598346,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,3,0.3,13,6,0.25,0.25,176.1429584,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.3,5,3,0.25,0.25,143.451673,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.1,13,3,0.25,0.25,161.0386069,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.1,13,6,0.25,0.25,171.6795139,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,1,5,0.3,5,6,0.25,0.25,152.8353016,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
50,1,5,0,0.1,5,3,0.25,0.25,130.085326,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.3,13,3,0.25,0.25,159.3215902,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,0,0.1,5,6,0.25,0.25,127.8785899,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,0,0.1,13,3,0.25,0.25,134.6537135,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,1,5,0.3,13,6,0.25,0.25,169.8006148,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,0,0.1,13,6,0.25,0.25,134.4647956,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
50,1,5,0,0.3,5,3,0.25,0.25,131.5356934,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,0,0.3,5,6,0.25,0.25,128.8542273,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,0,0.3,13,3,0.25,0.25,132.4821498,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,0,0.3,13,6,0.25,0.25,133.2447135,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,1,0.1,5,3,0.25,0.25,134.1921716,"[[56  0]
 [34  0]]",0.622222222,,1,
50,1,5,1,0.1,5,6,0.25,0.25,132.1353495,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
